player,country,team,position,match_played,minutes_played,subbed_in,subbed_out,unique_positions_played,positions_played,full_match_equivalents
Diego González Polanco,Spain,Sevilla,"Midfielder, Defender, Forward",2.0,110.0,1.0,0.0,"['Left Defensive Midfield', 'Right Center Forward', 'Right Center Back', 'Left Center Back']","['Left Center Back', 'Right Center Back', 'Right Center Forward', 'Left Defensive Midfield']",1.2222222222222223
Diego Javier Llorente Ríos,Spain,Rayo Vallecano,Defender,33.0,2923.0,0.0,2.0,"['Right Back', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Back', 'Left Wing', 'Right Center Back', 'Left Center Back']","['Left Defensive Midfield', 'Left Center Back', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Right Defensive Midfield', 'Right Center Back', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Center Back', 'Right Center Back', 'Left Center Back', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Back', 'Right Center Back', 'Left Defensive Midfield', 'Center Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Left Center Back', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Left Wing']",32.477777777777774
Diego Mainz García,Spain,Granada,Defender,5.0,407.0,1.0,0.0,"['Right Center Midfield', 'Center Back', 'Right Center Back', 'Left Center Back']","['Right Center Back', 'Left Center Back', 'Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Midfield', 'Right Center Back']",4.522222222222222
Diego Mariño Villar,Spain,Levante UD,Goalkeeper,23.0,2070.0,0.0,0.0,['Goalkeeper'],"['Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper', 'Goalkeeper']",23.0
Diego Roberto Godín Leal,Uruguay,Atlético Madrid,Defender,31.0,2674.0,0.0,2.0,"['Center Back', 'Left Center Midfield', 'Right Center Back', 'Left Center Back']","['Left Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Midfield', 'Left Center Back']",29.711111111111112
Dimitri Foulquier,Guadeloupe,Granada,Defender,22.0,1640.0,5.0,2.0,"['Right Back', 'Right Wing Back', 'Right Midfield', 'Left Back', 'Right Wing']","['Right Back', 'Right Midfield', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Left Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Left Back', 'Right Back', 'Right Wing', 'Left Back', 'Right Wing Back', 'Right Back', 'Right Wing', 'Right Back']",18.22222222222222
Diogo José Rosário Gomes Figueiras,Portugal,Sevilla,Defender,4.0,277.0,0.0,2.0,"['Right Midfield', 'Right Back', 'Right Wing']","['Right Midfield', 'Right Wing', 'Right Back', 'Right Back', 'Right Back']",3.077777777777778
Douglas Pereira dos Santos,Brazil,Barcelona,Defender,1.0,15.0,1.0,0.0,['Right Back'],['Right Back'],0.16666666666666666
Duje Čop,Croatia,Málaga,Forward,31.0,2062.0,6.0,21.0,"['Left Defensive Midfield', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Left Back', 'Right Wing']","['Right Center Forward', 'Right Center Forward', 'Left Center Forward', 'Right Center Forward', 'Left Center Forward', 'Right Center Forward', 'Left Center Forward', 'Right Center Forward', 'Right Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Right Center Forward', 'Left Center Forward', 'Right Center Forward', 'Left Center Forward', 'Left Defensive Midfield', 'Left Center Forward', 'Left Wing', 'Right Wing', 'Right Center Forward', 'Left Center Forward', 'Right Center Forward', 'Left Center Forward', 'Left Back', 'Left Wing', 'Right Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Right Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Wing', 'Center Attacking Midfield', 'Left Center Forward', 'Right Center Forward', 'Center Attacking Midfield']",22.91111111111111
Eddy Silvestre Pascual İsrafilov,Azerbaijan,Eibar,Midfielder,6.0,226.0,5.0,0.0,"['Center Attacking Midfield', 'Right Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield']","['Right Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield']",2.511111111111111
Edgar Antonio Méndez Ortega,Spain,Granada,Forward,15.0,776.0,8.0,3.0,"['Left Center Midfield', 'Left Wing Back', 'Left Midfield', 'Right Wing Back', 'Right Midfield', 'Left Center Forward', 'Left Wing', 'Left Back', 'Right Wing']","['Right Wing', 'Right Midfield', 'Left Midfield', 'Left Center Forward', 'Left Midfield', 'Left Wing', 'Right Wing', 'Left Center Forward', 'Right Midfield', 'Left Midfield', 'Left Center Midfield', 'Left Midfield', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Left Midfield', 'Left Back', 'Right Wing', 'Left Wing', 'Left Wing', 'Left Wing Back', 'Left Wing', 'Right Wing', 'Right Wing', 'Right Wing Back']",8.622222222222222
Egor Filipenko,Belarus,Málaga,Defender,8.0,569.0,2.0,2.0,"['Right Back', 'Right Defensive Midfield', 'Left Midfield', 'Right Center Back', 'Left Center Back']","['Right Back', 'Left Center Back', 'Left Center Back', 'Left Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Back', 'Right Center Back', 'Left Center Back']",6.322222222222222
Emiliano Buendía,Argentina,Getafe,Midfielder,17.0,793.0,11.0,2.0,"['Right Back', 'Center Defensive Midfield', 'Center Forward', 'Left Defensive Midfield', 'Left Center Forward', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Center Defensive Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Center Forward', 'Right Back', 'Right Back', 'Right Back', 'Center Forward', 'Left Center Forward', 'Left Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Wing', 'Right Center Midfield', 'Right Wing', 'Center Attacking Midfield', 'Left Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Back']",8.811111111111112
Emiliano Daniel Velázquez Maldonado,Uruguay,Getafe,Defender,11.0,972.0,0.0,1.0,"['Right Center Back', 'Left Center Back']","['Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back']",10.8
Eneko Bóveda Altube,Spain,Athletic Club,Defender,23.0,1493.0,8.0,2.0,"['Right Back', 'Right Defensive Midfield', 'Left Midfield', 'Right Wing Back', 'Left Wing', 'Right Center Back', 'Left Back', 'Right Wing']","['Right Center Back', 'Right Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Right Wing Back', 'Right Center Back', 'Right Back', 'Right Wing', 'Right Back', 'Right Back', 'Right Wing', 'Right Back', 'Right Back', 'Left Wing', 'Right Back', 'Left Midfield', 'Right Back', 'Right Defensive Midfield', 'Right Wing', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Right Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Left Back', 'Right Back', 'Right Back']",16.58888888888889
Eneko Capilla González,Spain,Real Sociedad,Forward,1.0,11.0,1.0,0.0,['Left Wing'],['Left Wing'],0.12222222222222222
Enrique Sola Clemente,Spain,Athletic Club,Forward,5.0,88.0,4.0,1.0,"['Center Forward', 'Left Defensive Midfield', 'Left Center Forward', 'Center Attacking Midfield', 'Right Wing']","['Center Forward', 'Left Center Forward', 'Right Wing', 'Center Attacking Midfield', 'Center Forward', 'Left Defensive Midfield', 'Left Center Forward']",0.9777777777777777
Enzo Nicolás Pérez,Argentina,Valencia,Midfielder,20.0,1266.0,4.0,13.0,"['Left Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Right Center Midfield', 'Left Wing', 'Right Wing', 'Left Center Back']","['Left Center Midfield', 'Right Wing', 'Right Center Midfield', 'Left Wing', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Left Center Back', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield']",14.066666666666666
Enzo Pablo Roco Roco,Chile,Espanyol,Defender,33.0,2492.0,7.0,0.0,"['Left Center Midfield', 'Left Midfield', 'Center Back', 'Right Center Midfield', 'Left Wing', 'Right Center Back', 'Center Attacking Midfield', 'Left Back', 'Left Center Back']","['Left Center Back', 'Left Center Back', 'Left Center Midfield', 'Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Left Wing', 'Left Center Back', 'Left Center Back', 'Right Center Midfield', 'Left Center Back', 'Center Attacking Midfield', 'Left Center Back', 'Left Midfield', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back']",27.68888888888889
Eric Bertrand Bailly,Côte d'Ivoire,Villarreal,Defender,25.0,2063.0,0.0,6.0,"['Right Back', 'Right Center Back', 'Center Attacking Midfield', 'Left Back', 'Left Center Back']","['Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Back', 'Left Back', 'Right Center Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Right Back', 'Right Center Back', 'Right Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Center Attacking Midfield', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",22.92222222222222
Esteban Félix Granero Molina,Spain,Real Sociedad,Midfielder,15.0,873.0,6.0,3.0,"['Left Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Wing', 'Right Center Back', 'Center Attacking Midfield']","['Right Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Wing', 'Right Center Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Back', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Center Defensive Midfield']",9.7
Fabián Ariel Orellana Valenzuela,Chile,Celta Vigo,Forward,34.0,3020.0,0.0,9.0,"['Left Center Midfield', 'Right Defensive Midfield', 'Left Midfield', 'Center Forward', 'Right Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Wing']","['Right Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Wing', 'Left Center Midfield', 'Left Center Midfield', 'Right Wing', 'Center Attacking Midfield', 'Right Wing', 'Center Forward', 'Center Attacking Midfield', 'Left Midfield', 'Center Attacking Midfield', 'Center Forward', 'Right Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Right Wing', 'Left Wing', 'Right Center Midfield', 'Right Wing', 'Center Forward', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Wing', 'Left Center Midfield', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Forward', 'Right Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Wing', 'Center Attacking Midfield', 'Right Wing', 'Right Wing', 'Right Wing', 'Left Center Midfield', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Midfield', 'Right Wing', 'Right Wing', 'Right Midfield']",33.55555555555556
Fabián Ruiz Peña,Spain,Real Betis,Midfielder,12.0,451.0,6.0,6.0,"['Right Back', 'Left Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Right Center Forward']","['Right Center Forward', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Back', 'Center Attacking Midfield', 'Left Midfield', 'Right Back', 'Right Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield']",5.011111111111111
Fabricio Martín Agosto Ramírez,Spain,RC Deportivo La Coruña,0,0.0,0.0,0.0,0.0,[],[],0.0
Fayçal Fajr,Morocco,RC Deportivo La Coruña,Midfielder,38.0,2861.0,7.0,7.0,"['Left Center Midfield', 'Left Midfield', 'Right Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing', 'Left Center Back']","['Left Midfield', 'Left Center Midfield', 'Left Midfield', 'Left Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Midfield', 'Left Midfield', 'Left Midfield', 'Right Midfield', 'Left Wing', 'Right Wing', 'Right Midfield', 'Right Center Midfield', 'Left Midfield', 'Right Midfield', 'Right Wing', 'Right Wing', 'Right Midfield', 'Right Wing', 'Right Wing', 'Center Attacking Midfield', 'Right Midfield', 'Right Wing', 'Right Midfield', 'Left Midfield', 'Center Attacking Midfield', 'Left Wing', 'Center Attacking Midfield', 'Right Midfield', 'Left Midfield', 'Right Center Forward', 'Right Wing', 'Center Attacking Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Left Wing', 'Left Midfield', 'Right Midfield', 'Right Wing', 'Left Center Midfield', 'Right Wing', 'Right Wing', 'Right Wing', 'Center Attacking Midfield', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Midfield', 'Center Attacking Midfield', 'Left Wing', 'Right Wing', 'Left Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Right Midfield', 'Left Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Left Center Back', 'Left Midfield', 'Left Center Midfield', 'Center Attacking Midfield']",31.788888888888888
Federico Julián Fazio,Argentina,Sevilla,Defender,4.0,360.0,0.0,0.0,"['Center Attacking Midfield', 'Right Center Back', 'Left Center Back']","['Left Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Center Attacking Midfield']",4.0
Federico Nicolás Cartabia,Argentina,RC Deportivo La Coruña,Forward,26.0,1382.0,11.0,12.0,"['Left Center Midfield', 'Left Wing Back', 'Left Midfield', 'Right Wing Back', 'Right Midfield', 'Right Center Midfield', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Right Wing']","['Right Midfield', 'Right Midfield', 'Right Midfield', 'Right Midfield', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Midfield', 'Left Midfield', 'Left Wing Back', 'Right Wing Back', 'Left Center Midfield', 'Right Center Midfield', 'Right Wing', 'Left Wing', 'Left Midfield', 'Right Midfield', 'Right Wing', 'Center Attacking Midfield', 'Left Center Forward', 'Right Wing', 'Left Center Forward', 'Right Wing', 'Right Midfield', 'Left Wing', 'Right Wing', 'Right Midfield', 'Center Attacking Midfield', 'Right Wing', 'Right Wing', 'Right Wing', 'Right Midfield', 'Left Wing', 'Right Wing', 'Right Wing', 'Center Attacking Midfield', 'Right Wing', 'Right Midfield', 'Center Attacking Midfield', 'Right Midfield']",15.355555555555556
