player,country,team,position,match_played,minutes_played,subbed_in,subbed_out,unique_positions_played,positions_played,full_match_equivalents
Djibril Sidibé,France,Lille,Defender,37.0,3280.0,1.0,0.0,"['Right Back', 'Left Wing Back', 'Right Wing Back', 'Right Center Back', 'Left Back']","['Left Back', 'Left Back', 'Left Wing Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Right Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Wing Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Left Back', 'Right Back', 'Left Back', 'Left Back', 'Right Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Right Center Back', 'Left Back', 'Right Wing Back', 'Left Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Right Wing Back', 'Left Wing Back', 'Left Back', 'Right Wing Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Left Back']",36.44444444444444
Dorian Caddy,France,OGC Nice,Forward,7.0,248.0,4.0,3.0,"['Left Center Forward', 'Right Center Forward', 'Left Wing']","['Left Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Right Center Forward', 'Left Wing', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward']",2.7555555555555555
Dorian Lévêque,France,Guingamp,Defender,14.0,1207.0,1.0,1.0,['Left Back'],"['Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back']",13.411111111111111
Douti Gbampok,France,Gazélec Ajaccio,0,0.0,0.0,0.0,0.0,[],[],0.0
Dušan Veškovac,Serbia,Troyes,Defender,13.0,1062.0,2.0,0.0,"['Right Center Back', 'Left Center Back']","['Left Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",11.8
Dylan Saint-Louis,Congo (Brazzaville),Saint-Étienne,0,0.0,0.0,0.0,0.0,[],[],0.0
Eddy Maanane,France,Stade de Reims,Forward,1.0,20.0,1.0,0.0,['Left Center Forward'],['Left Center Forward'],0.2222222222222222
Edgar Alexandre,France,Bastia,0,0.0,0.0,0.0,0.0,[],[],0.0
Edinson Roberto Cavani Gómez,Uruguay,Paris Saint-Germain,Forward,31.0,2310.0,7.0,4.0,"['Center Forward', 'Left Center Forward', 'Left Wing', 'Right Center Forward', 'Right Wing']","['Right Wing', 'Center Forward', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Wing', 'Left Center Forward', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Center Forward', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Center Forward', 'Center Forward', 'Left Wing', 'Left Center Forward', 'Left Wing', 'Center Forward', 'Center Forward', 'Left Wing', 'Left Wing', 'Right Center Forward', 'Left Wing', 'Left Wing', 'Center Forward', 'Left Wing', 'Left Wing', 'Center Forward', 'Left Wing', 'Left Wing', 'Right Wing', 'Left Center Forward', 'Center Forward', 'Left Wing', 'Center Forward', 'Center Forward']",25.666666666666668
Edson André Sitoe,Mozambique,Rennes,Defender,16.0,1305.0,0.0,4.0,"['Center Back', 'Right Center Back', 'Left Center Back']","['Left Center Back', 'Right Center Back', 'Left Center Back', 'Center Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Center Back', 'Center Back', 'Right Center Back', 'Center Back', 'Center Back', 'Center Back', 'Center Back', 'Center Back', 'Center Back']",14.5
Edvinas Gertmonas,Lithuania,Rennes,0,0.0,0.0,0.0,0.0,[],[],0.0
Elderson Uwa Echiejile,Nigeria,AS Monaco,Defender,20.0,1598.0,2.0,1.0,"['Left Wing Back', 'Left Wing', 'Center Attacking Midfield', 'Left Back', 'Right Wing', 'Left Center Back']","['Left Back', 'Left Back', 'Center Attacking Midfield', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Center Attacking Midfield', 'Left Back', 'Right Wing', 'Left Wing', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Center Back', 'Left Back', 'Left Back']",17.755555555555556
Ellyes Joris Skhiri,Tunisia,Montpellier,Midfielder,12.0,823.0,3.0,1.0,"['Right Back', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Wing', 'Right Center Back', 'Left Back', 'Right Wing', 'Left Center Back']","['Center Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Left Center Back', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Center Back', 'Center Defensive Midfield', 'Right Center Back', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Wing', 'Left Wing', 'Right Defensive Midfield', 'Left Back', 'Right Wing', 'Right Back']",9.144444444444444
Emiliano Sala,Argentina,Nantes,Forward,31.0,1998.0,9.0,10.0,"['Left Midfield', 'Center Forward', 'Left Center Forward', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Right Center Forward', 'Left Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Center Forward', 'Center Attacking Midfield', 'Left Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Right Wing', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Left Center Forward', 'Right Center Midfield', 'Left Midfield', 'Right Center Forward', 'Center Forward']",22.2
Emmanuel Imorou,Benin,Caen,Defender,15.0,1253.0,0.0,3.0,"['Center Attacking Midfield', 'Left Back']","['Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Center Attacking Midfield', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back']",13.922222222222222
Enock Kwateng,France,Nantes,Defender,2.0,34.0,2.0,0.0,"['Right Back', 'Left Back']","['Left Back', 'Right Back', 'Left Back', 'Right Back']",0.37777777777777777
Enzo Crivelli,France,Bordeaux,Forward,28.0,1620.0,13.0,9.0,"['Right Back', 'Center Forward', 'Left Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Right Wing', 'Center Attacking Midfield', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Right Back', 'Right Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward']",18.0
Erin Jorge Gomes Pinheiro,Cape Verde,Saint-Étienne,Midfielder,2.0,28.0,2.0,0.0,['Right Defensive Midfield'],"['Right Defensive Midfield', 'Right Defensive Midfield']",0.3111111111111111
Ermir Lenjani,Albania,Nantes,Defender,21.0,1531.0,6.0,1.0,"['Right Defensive Midfield', 'Left Wing Back', 'Left Midfield', 'Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Left Back', 'Right Wing']","['Left Back', 'Left Back', 'Left Wing', 'Right Defensive Midfield', 'Left Wing', 'Center Attacking Midfield', 'Left Wing', 'Left Back', 'Right Wing', 'Left Wing', 'Center Forward', 'Left Wing', 'Left Back', 'Left Back', 'Left Midfield', 'Left Wing', 'Left Midfield', 'Left Back', 'Left Back', 'Left Back', 'Left Wing', 'Left Midfield', 'Left Back', 'Left Midfield', 'Left Midfield', 'Left Back', 'Left Back', 'Center Attacking Midfield', 'Left Back', 'Left Wing', 'Left Wing Back']",17.011111111111113
Erwin Koffi,France,Lorient,Defender,1.0,90.0,0.0,0.0,['Right Back'],['Right Back'],1.0
Evaeverson Lemos da Silva Brandão,Brazil,Bastia,Forward,26.0,1779.0,8.0,6.0,"['Center Forward', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Left Wing', 'Center Forward', 'Right Wing', 'Center Forward', 'Right Wing', 'Left Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Left Center Forward', 'Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Center Forward', 'Center Attacking Midfield', 'Left Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Attacking Midfield']",19.766666666666666
Ezequiel Iván Lavezzi,Argentina,Paris Saint-Germain,Forward,16.0,466.0,13.0,2.0,"['Left Center Midfield', 'Center Defensive Midfield', 'Center Forward', 'Left Wing', 'Right Wing']","['Center Forward', 'Left Center Midfield', 'Right Wing', 'Left Wing', 'Center Defensive Midfield', 'Left Wing', 'Left Center Midfield', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Center Forward', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Left Wing', 'Left Wing', 'Center Forward', 'Left Wing', 'Left Center Midfield', 'Right Wing']",5.177777777777778
Fabien Camus,Tunisia,Troyes,Midfielder,34.0,2336.0,7.0,17.0,"['Left Center Midfield', 'Right Defensive Midfield', 'Left Midfield', 'Center Forward', 'Right Midfield', 'Right Center Midfield', 'Left Center Forward', 'Left Wing', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing']","['Center Forward', 'Left Midfield', 'Left Wing', 'Right Wing', 'Center Forward', 'Left Midfield', 'Right Center Midfield', 'Left Wing', 'Left Midfield', 'Center Forward', 'Center Forward', 'Right Midfield', 'Left Midfield', 'Right Wing', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Midfield', 'Left Wing', 'Left Wing', 'Right Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Left Wing', 'Left Wing', 'Center Attacking Midfield', 'Left Center Forward', 'Left Midfield', 'Center Attacking Midfield', 'Center Forward', 'Right Center Forward', 'Right Midfield', 'Center Forward', 'Left Center Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Left Midfield', 'Left Wing', 'Left Midfield', 'Right Midfield', 'Left Wing', 'Left Midfield', 'Left Wing', 'Right Center Midfield', 'Left Midfield', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Left Wing', 'Right Wing', 'Left Center Midfield', 'Right Wing']",25.955555555555556
Fabien Lemoine,France,Saint-Étienne,Midfielder,32.0,2383.0,4.0,13.0,"['Left Center Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Wing']","['Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Wing', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Defensive Midfield']",26.477777777777778
Fallou Diagne,Senegal,Rennes,Defender,22.0,1862.0,1.0,2.0,"['Right Back', 'Center Back', 'Right Center Back', 'Left Back', 'Left Center Back']","['Right Center Back', 'Right Center Back', 'Right Center Back', 'Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Left Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Back', 'Left Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",20.68888888888889
Farès Bahlouli,France,AS Monaco,Midfielder,8.0,201.0,6.0,2.0,"['Right Defensive Midfield', 'Center Forward', 'Right Midfield', 'Left Center Forward', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Wing']","['Right Midfield', 'Right Defensive Midfield', 'Left Center Forward', 'Center Attacking Midfield', 'Right Midfield', 'Right Wing', 'Center Attacking Midfield', 'Right Center Midfield', 'Right Wing', 'Center Attacking Midfield', 'Center Forward']",2.2333333333333334
Florent Balmont,France,Lille,Midfielder,28.0,1936.0,3.0,16.0,"['Left Center Midfield', 'Right Defensive Midfield', 'Right Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Right Wing']","['Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Wing', 'Left Center Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Right Center Midfield']",21.511111111111113
Florent Chaigneau,France,Lorient,Goalkeeper,2.0,180.0,1.0,0.0,"['Right Midfield', 'Goalkeeper']","['Goalkeeper', 'Goalkeeper', 'Right Midfield']",2.0
Florentin Pogba,Guinea,Saint-Étienne,Defender,23.0,1866.0,3.0,2.0,"['Right Back', 'Right Center Back', 'Center Back', 'Left Center Back']","['Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Center Back', 'Right Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Right Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Right Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back']",20.733333333333334
Florian Escales,France,Marseille,0,0.0,0.0,0.0,0.0,[],[],0.0
Florian Le Joncour,France,Caen,0,0.0,0.0,0.0,0.0,[],[],0.0
Florian Marange,France,Bastia,Defender,23.0,1619.0,4.0,6.0,"['Left Wing Back', 'Center Attacking Midfield', 'Left Back', 'Right Wing', 'Left Center Back']","['Left Center Back', 'Left Back', 'Left Wing Back', 'Left Center Back', 'Left Back', 'Left Center Back', 'Right Wing', 'Left Center Back', 'Left Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Center Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Center Back', 'Center Attacking Midfield', 'Left Back', 'Left Back', 'Left Back', 'Left Back']",17.988888888888887
