player,country,team,position,match_played,minutes_played,subbed_in,subbed_out,unique_positions_played,positions_played,full_match_equivalents,league
Florian Niederlechner,Germany,FSV Mainz 05,Forward,12.0,214.0,11.0,1.0,"['Left Midfield', 'Center Forward', 'Center Attacking Midfield', 'Left Wing', 'Left Back', 'Left Center Forward', 'Left Defensive Midfield']","['Left Defensive Midfield', 'Center Attacking Midfield', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Attacking Midfield', 'Left Midfield', 'Left Center Forward', 'Left Defensive Midfield', 'Left Center Forward', 'Center Forward', 'Left Wing', 'Center Forward', 'Center Forward', 'Left Back', 'Left Center Forward', 'Center Forward']",2.3777777777777778,bundesliga
Francisco José Rodriguez Araya,Switzerland,Wolfsburg,Midfielder,1.0,13.0,1.0,0.0,"['Right Defensive Midfield', 'Center Attacking Midfield']","['Center Attacking Midfield', 'Right Defensive Midfield']",0.14444444444444443,bundesliga
Franck Bilal Ribéry,France,Bayern Munich,Forward,13.0,697.0,7.0,1.0,"['Left Midfield', 'Right Wing', 'Left Center Midfield', 'Left Wing', 'Left Attacking Midfield', 'Left Center Forward', 'Right Midfield']","['Left Wing', 'Left Wing', 'Left Midfield', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Midfield', 'Left Attacking Midfield', 'Left Wing', 'Left Midfield', 'Left Midfield', 'Left Wing', 'Left Midfield', 'Left Center Midfield', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Left Center Forward', 'Left Wing']",7.7444444444444445,bundesliga
Franco Matías Di Santo,Argentina,Schalke 04,Forward,25.0,1326.0,12.0,5.0,"['Left Center Back', 'Right Center Midfield', 'Right Wing', 'Center Forward', 'Right Defensive Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Wing', 'Left Center Forward', 'Right Midfield']","['Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Right Defensive Midfield', 'Left Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Wing', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Center Forward', 'Right Center Forward', 'Center Attacking Midfield', 'Left Center Forward', 'Left Center Back', 'Left Center Forward', 'Right Center Forward', 'Right Midfield', 'Left Defensive Midfield', 'Left Center Forward', 'Center Forward', 'Right Center Forward', 'Left Center Forward', 'Right Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Left Center Forward', 'Right Midfield', 'Left Center Forward', 'Right Midfield', 'Right Center Forward', 'Left Wing', 'Right Center Forward', 'Right Wing', 'Left Center Forward', 'Right Center Forward', 'Right Center Forward']",14.733333333333333,bundesliga
Frederik Hillesborg Sørensen,Denmark,FC Köln,Defender,22.0,1682.0,3.0,2.0,"['Right Back', 'Right Wing Back', 'Right Center Back', 'Center Attacking Midfield', 'Left Wing', 'Center Back', 'Right Midfield']","['Right Back', 'Right Back', 'Right Back', 'Right Wing Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Midfield', 'Right Back', 'Right Center Back', 'Right Wing Back', 'Left Wing', 'Center Back', 'Center Attacking Midfield', 'Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back', 'Right Center Back']",18.68888888888889,bundesliga
Fynn Arkenberg,Germany,Hannover 96,Defender,2.0,180.0,0.0,0.0,['Right Back'],"['Right Back', 'Right Back']",2.0,bundesliga
Gaëtan Bussmann,France,FSV Mainz 05,Defender,13.0,1170.0,0.0,0.0,"['Left Center Back', 'Left Wing Back', 'Left Back']","['Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Wing Back', 'Left Back', 'Left Back', 'Left Center Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back']",13.0,bundesliga
Genki Haraguchi,Japan,Hertha Berlin,Forward,32.0,2533.0,4.0,10.0,"['Right Back', 'Left Midfield', 'Right Wing', 'Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Left Wing', 'Right Midfield']","['Left Wing', 'Left Midfield', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Midfield', 'Left Midfield', 'Right Back', 'Right Wing', 'Right Midfield', 'Right Wing', 'Right Midfield', 'Right Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Wing', 'Right Wing', 'Center Attacking Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Left Midfield', 'Right Midfield', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Right Midfield', 'Right Wing', 'Right Wing', 'Left Wing', 'Left Midfield', 'Right Wing', 'Left Wing', 'Right Midfield', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Center Forward', 'Left Wing', 'Center Forward', 'Left Wing', 'Right Wing', 'Right Midfield', 'Center Forward', 'Left Midfield', 'Right Midfield', 'Right Wing', 'Left Wing', 'Right Midfield', 'Right Wing', 'Left Wing', 'Right Wing', 'Right Midfield', 'Left Midfield', 'Center Forward', 'Right Center Forward', 'Right Midfield', 'Center Forward', 'Right Midfield']",28.144444444444446,bundesliga
Georg Niedermeier,Germany,VfB Stuttgart,Defender,18.0,1434.0,2.0,1.0,"['Left Center Back', 'Left Midfield', 'Left Back', 'Right Center Back']","['Left Center Back', 'Right Center Back', 'Left Center Back', 'Left Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Center Back', 'Left Midfield']",15.933333333333334,bundesliga
Gerhard Tremmel,Germany,Werder Bremen,nan,0.0,0.0,0.0,0.0,[],[],0.0,bundesliga
Gian-Luca Waldschmidt,Germany,Eintracht Frankfurt,Forward,13.0,359.0,12.0,1.0,"['Right Center Midfield', 'Left Midfield', 'Center Forward', 'Left Center Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Left Wing', 'Left Center Forward', 'Left Defensive Midfield']","['Center Forward', 'Right Center Midfield', 'Center Attacking Midfield', 'Left Center Forward', 'Left Center Midfield', 'Left Center Forward', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Wing', 'Right Defensive Midfield', 'Right Center Forward', 'Left Center Forward', 'Left Center Forward', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Left Center Forward', 'Left Center Forward']",3.988888888888889,bundesliga
Gianluca Curci,Italy,FSV Mainz 05,nan,0.0,0.0,0.0,0.0,[],[],0.0,bundesliga
Gianluca Gaudino,Germany,Bayern Munich,nan,0.0,0.0,0.0,0.0,[],[],0.0,bundesliga
Gideon Jung,Germany,Hamburger SV,Midfielder,19.0,1191.0,6.0,3.0,"['Center Defensive Midfield', 'Right Defensive Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Left Defensive Midfield']","['Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Center Forward', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield']",13.233333333333333,bundesliga
Giulio Donati,Italy,FSV Mainz 05,Defender,23.0,1900.0,2.0,4.0,"['Center Attacking Midfield', 'Right Back', 'Left Back', 'Right Wing Back']","['Right Back', 'Right Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Left Back', 'Right Back', 'Center Attacking Midfield', 'Right Wing Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back']",21.11111111111111,bundesliga
Gojko Kačar,Serbia,Hamburger SV,Midfielder,19.0,1141.0,7.0,5.0,"['Left Center Back', 'Center Defensive Midfield', 'Right Center Midfield', 'Right Wing', 'Left Center Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield']","['Left Center Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Center Back', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Wing', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Wing', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Center Back', 'Right Defensive Midfield', 'Left Center Back']",12.677777777777777,bundesliga
Gonzalo Alejandro Jara Reyes,Chile,FSV Mainz 05,Midfielder,6.0,445.0,1.0,1.0,"['Center Attacking Midfield', 'Left Back', 'Left Defensive Midfield']","['Left Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Back', 'Left Defensive Midfield', 'Left Back']",4.944444444444445,bundesliga
Gonzalo Castro Randon,Germany,Borussia Dortmund,Midfielder,25.0,1503.0,9.0,9.0,"['Right Center Midfield', 'Right Wing', 'Left Center Midfield', 'Center Forward', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Wing', 'Left Defensive Midfield']","['Left Center Midfield', 'Left Wing', 'Right Wing', 'Right Center Midfield', 'Left Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Center Forward', 'Right Center Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Wing', 'Left Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Left Wing', 'Right Wing', 'Left Wing', 'Left Center Midfield', 'Right Center Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Left Center Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Right Wing', 'Left Wing', 'Right Wing', 'Center Attacking Midfield', 'Left Wing', 'Left Center Midfield', 'Right Wing', 'Right Defensive Midfield', 'Right Wing', 'Right Wing', 'Left Defensive Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Center Midfield']",16.7,bundesliga
Gotoku Sakai,Japan,Hamburger SV,Defender,22.0,1890.0,1.0,1.0,"['Right Defensive Midfield', 'Right Back', 'Left Back']","['Left Back', 'Right Back', 'Right Back', 'Right Defensive Midfield', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Left Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Left Back']",21.0,bundesliga
Granit Xhaka,Switzerland,Borussia Mönchengladbach,Midfielder,28.0,2422.0,0.0,5.0,"['Center Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield']","['Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Center Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield']",26.91111111111111,bundesliga
Gustavo Adrián Ramos Vásquez,Colombia,Borussia Dortmund,Forward,27.0,974.0,18.0,2.0,"['Center Defensive Midfield', 'Right Center Midfield', 'Left Midfield', 'Right Wing', 'Center Forward', 'Left Center Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Left Wing', 'Left Back', 'Left Center Forward', 'Right Midfield']","['Right Wing', 'Left Wing', 'Center Attacking Midfield', 'Left Wing', 'Center Forward', 'Left Center Forward', 'Right Midfield', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Left Midfield', 'Left Back', 'Right Center Forward', 'Center Forward', 'Right Center Forward', 'Center Forward', 'Right Wing', 'Left Wing', 'Left Center Forward', 'Center Defensive Midfield', 'Left Center Forward', 'Center Forward', 'Left Wing', 'Right Wing', 'Center Forward', 'Left Wing', 'Center Forward', 'Left Wing', 'Center Forward', 'Left Center Midfield', 'Right Center Forward', 'Right Wing', 'Left Wing', 'Left Wing', 'Right Center Midfield', 'Center Forward', 'Left Wing', 'Center Forward']",10.822222222222223,bundesliga
György Garics,Austria,Darmstadt 98,Defender,21.0,1796.0,1.0,1.0,"['Right Back', 'Left Defensive Midfield']","['Right Back', 'Right Back', 'Right Back', 'Left Defensive Midfield', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back', 'Right Back']",19.955555555555556,bundesliga
Hakan Çalhanoğlu,Turkey,Bayer Leverkusen,Midfielder,31.0,2267.0,4.0,13.0,"['Right Wing Back', 'Left Midfield', 'Right Back', 'Right Wing', 'Left Center Midfield', 'Right Defensive Midfield', 'Center Forward', 'Right Attacking Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Left Wing', 'Left Defensive Midfield', 'Left Center Forward', 'Right Midfield']","['Left Center Forward', 'Left Midfield', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Wing', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Right Midfield', 'Left Midfield', 'Left Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Center Forward', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Attacking Midfield', 'Left Midfield', 'Left Wing', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Left Wing', 'Left Wing', 'Center Attacking Midfield', 'Left Wing', 'Right Wing Back', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Right Back', 'Left Defensive Midfield', 'Left Midfield', 'Right Midfield', 'Left Midfield', 'Left Midfield', 'Left Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Midfield', 'Left Center Forward', 'Right Wing', 'Left Wing', 'Right Wing', 'Left Wing', 'Center Attacking Midfield', 'Right Defensive Midfield']",25.18888888888889,bundesliga
Halil Altıntop,Turkey,Augsburg,Midfielder,19.0,1210.0,4.0,10.0,"['Left Center Back', 'Right Defensive Midfield', 'Center Forward', 'Center Attacking Midfield', 'Right Center Forward', 'Left Center Forward']","['Right Center Forward', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Center Forward', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Forward', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Left Center Forward', 'Center Attacking Midfield', 'Left Center Back', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Attacking Midfield', 'Center Forward']",13.444444444444445,bundesliga
Haris Seferović,Switzerland,Eintracht Frankfurt,Forward,29.0,2217.0,4.0,4.0,"['Center Defensive Midfield', 'Left Midfield', 'Right Wing', 'Center Forward', 'Right Center Forward', 'Left Wing', 'Left Center Forward']","['Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Wing', 'Center Forward', 'Right Wing', 'Left Midfield', 'Center Forward', 'Center Forward', 'Center Forward', 'Right Wing', 'Center Forward', 'Right Wing', 'Center Forward', 'Right Wing', 'Right Center Forward', 'Center Forward', 'Left Center Forward', 'Right Center Forward', 'Center Forward', 'Left Wing', 'Center Forward', 'Center Defensive Midfield', 'Right Center Forward', 'Right Wing', 'Right Center Forward', 'Right Center Forward', 'Center Forward', 'Center Forward', 'Center Forward', 'Left Midfield', 'Center Forward', 'Right Center Forward', 'Left Center Forward', 'Right Center Forward', 'Right Center Forward', 'Right Center Forward', 'Right Center Forward', 'Right Center Forward', 'Right Center Forward', 'Right Center Forward', 'Center Forward', 'Right Center Forward']",24.633333333333333,bundesliga
