player_id;short_name;club_name;age;overall;player_positions;preferred_foot;nationality_name;value_eur;wage_eur;international_reputation
201858;N. Sansone;Lecce;31;75;CAM, LW, ST;Right;Italy;4.7 mio;17.0 k;2
202201;J. Gouweleeuw;FC Augsburg;31;75;CB;Right;Netherlands;3.8 mio;23.0 k;2
202325;D. Demme;Napoli;31;75;CDM, CM;Right;Germany;3.9 mio;39.0 k;2
203487;J. Lascelles;Newcastle United;29;75;CB;Right;England;4.7 mio;74.0 k;2
203535;T. Vilhena;Panathinaikos;28;75;CM, LM, CAM;Left;Netherlands;5.5 mio;1949;2
203551;A. Florenzi;Milan;32;75;RB, RM;Right;Italy;3.9 mio;45.0 k;3
203605;P. Kadeřábek;TSG Hoffenheim;31;75;RWB, RM;Right;Czech Republic;4.1 mio;28.0 k;2
203757;Zé Luís;Farense;32;75;ST;Left;Cape Verde Islands;4.6 mio;7999;1
204259;S. Arias;Cincinnati;31;75;RB, RM;Right;Colombia;4.1 mio;8999;2
204497;K. Stöger;VfL Bochum 1848;29;75;CM, CDM, CAM;Left;Austria;5.5 mio;24.0 k;2
204539;L. Advíncula;Boca Juniors;33;75;RB, RW, RM;Right;Peru;2.9 mio;17.0 k;1
205070;Portu;Girona;31;75;RM, LM, RW;Right;Spain;4.7 mio;24.0 k;1
205119;S. Rodríguez;Peñarol;30;75;CM, CDM, CAM;Right;Uruguay;5.5 mio;1999;1
205192;Denis Suárez;Villarreal;29;75;CM, CAM, CDM;Right;Spain;5.5 mio;29.0 k;2
205207;C. Ramírez;Ferencváros;28;75;LB;Left;Ecuador;5.0 mio;1999;1
205343;J. Akpa Akpro;Monza;30;75;CM;Right;Côte d'Ivoire;5.5 mio;40.0 k;1
205401;Vako;Ulsan;30;75;LM, CAM, LW;Right;Georgia;5.5 mio;12.0 k;1
205525;Bernard;Panathinaikos;30;75;LW, CAM, RW;Right;Brazil;5.5 mio;1999;2
205590;Luís Hernández;Cádiz;34;75;CB;Right;Spain;1.8 mio;25.0 k;2
205659;A. Cragno;Sassuolo;29;75;GK;Right;Italy;3.8 mio;33.0 k;1
205970;J. Wallace;West Bromwich Albion;29;75;RM, CAM;Right;England;5.5 mio;34.0 k;1
205976;Léo Baptistão;Almería;30;75;RM, ST;Right;Brazil;5.5 mio;24.0 k;2
206114;K. Olsson;Midtjylland;28;75;CM, CDM, CAM;Right;Sweden;5.5 mio;27.0 k;1
206167;S. Prcić;Strasbourg;29;75;CDM, CM;Right;Bosnia and Herzegovina;4.8 mio;21.0 k;1
206219;Juan Cruz;Osasuna;30;75;LB, CB;Left;Spain;4.8 mio;23.0 k;1
206469;T. Fountas;Trabzonspor;27;75;CF, ST, CAM;Right;Greece;6.0 mio;46.0 k;1
206534;P. Bamford;Leeds United;29;75;ST;Left;England;5.5 mio;45.0 k;2
206606;P. Hofmann;VfL Bochum 1848;30;75;ST;Left;Germany;5.5 mio;25.0 k;1
207557;R. Olsen;Aston Villa;33;75;GK;Right;Sweden;1.8 mio;47.0 k;1
207877;J. Martínez;Inter Miami;30;75;ST;Right;Venezuela;5.5 mio;10.0 k;2
207935;M. Dituro;Fatih Karagümrük;36;75;GK;Right;Argentina;625.0 k;12.0 k;1
207948;B. Traoré;Aston Villa;27;75;RM, RW;Left;Burkina Faso;6.0 mio;63.0 k;2
208335;L. Kübler;SC Freiburg;30;75;RB, CB, RM;Right;Germany;4.8 mio;23.0 k;2
208462;R. Pröpper;FC Twente;29;75;CB;Right;Netherlands;4.7 mio;12.0 k;1
208615;C. Jullien;Montpellier;30;75;CB;Right;France;4.6 mio;20.0 k;2
208620;Omar Mascarell;Mallorca;30;75;CM, CDM, CB;Right;Spain;5.5 mio;24.0 k;1
209289;Kévin Rodrigues;Adana Demirspor;29;75;LB;Left;Portugal;4.9 mio;14.0 k;1
209523;D. González;Olimpia;29;75;ST, LM, RM;Right;Paraguay;5.5 mio;1999;1
209542;Vina;Al Hazem;32;75;CAM, CF;Right;Brazil;4.5 mio;21.0 k;1
209782;S. Larsson;Antalyaspor;30;75;LM, CAM, ST;Right;Sweden;5.5 mio;21.0 k;1
209960;Pacheco;Espanyol;31;75;GK;Left;Spain;3.0 mio;8999;1
209987;M. Schuhen;Darmstadt 98;30;75;GK;Right;Germany;3.7 mio;17.0 k;1
210007;André Ramalho;PSV;31;75;CB;Right;Brazil;3.8 mio;15.0 k;2
210617;Samu Castillejo;Sassuolo;28;75;RW, RM;Left;Spain;5.5 mio;34.0 k;2
210679;Paulo Oliveira;Sporting Braga;31;75;CB;Right;Portugal;3.8 mio;13.0 k;1
211241;Rubén Peña;Osasuna;31;75;RB, RM, LB;Right;Spain;4.1 mio;23.0 k;1
211269;G. Fernández;Boca Juniors;31;75;CM;Right;Argentina;4.6 mio;18.0 k;1
211302;G. Lapadula;Cagliari;33;75;ST;Left;Peru;3.6 mio;25.0 k;2
211454;M. Elneny;Arsenal;30;75;CDM, CM;Right;Egypt;4.7 mio;71.0 k;1
211879;J. Haberer;FC Union Berlin;29;75;CM, CDM;Right;Germany;5.5 mio;32.0 k;2
212197;D. Heuer Fernandes;Hamburger SV;30;75;GK;Right;Portugal;3.7 mio;21.0 k;1
212213;Ricardo Esgaio;Sporting CP;30;75;RWB, RB, CB;Right;Portugal;4.8 mio;12.0 k;1
212501;L. Dendoncker;Aston Villa;28;75;CM, CDM;Right;Belgium;5.5 mio;66.0 k;2
212692;Rony Lopes;Sporting Braga;27;75;RM, RW, ST;Left;Portugal;6.0 mio;14.0 k;1
212715;S. Palacios;Panathinaikos;31;75;RW, LW;Right;Argentina;4.7 mio;1999;1
213135;D. Origi;Nottingham Forest;28;75;ST, LW;Right;Belgium;6.0 mio;56.0 k;2
213814;F. Di Francesco;Palermo;29;75;LW, RW;Right;Italy;5.5 mio;6999;1
214096;T. Kleindienst;Heidenheim;27;75;ST;Left;Germany;6.0 mio;30.0 k;1
214378;D. Silva;Millonarios;36;75;CAM, LM, CM;Right;Colombia;1.8 mio;4999;1
214968;F. Mancuello;Independiente;34;75;CAM, CM;Left;Argentina;2.6 mio;15.0 k;2
215069;R. Rey;Independiente;32;75;GK;Right;Argentina;2.8 mio;11.0 k;1
215135;L. Sigali;Racing Club;36;75;CB;Right;Argentina;1.0 mio;12.0 k;1
215228;C. Lema;Lanús;33;75;CB;Right;Argentina;2.7 mio;14.0 k;1
215353;L. Alario;Eintracht Frankfurt;30;75;ST;Right;Argentina;5.5 mio;35.0 k;2
215455;B. Petković;Dinamo Zagreb;28;75;ST, CAM;Right;Croatia;6.0 mio;1999;1
215569;Unai García;Osasuna;30;75;CB;Right;Spain;4.6 mio;23.0 k;1
215639;Kenedy;Real Valladolid;27;75;LM, RM, ST;Left;Brazil;6.0 mio;12.0 k;1
215785;K. Baldé;Espanyol;28;75;ST, LM;Right;Senegal;6.0 mio;12.0 k;2
216189;Ander Capa;Levante;31;75;RB;Right;Spain;4.1 mio;12.0 k;1
216275;P. Mwene;FSV Mainz 05;29;75;RWB, LWB, LM;Right;Austria;4.9 mio;24.0 k;1
217196;J. Palomino;Atalanta;33;75;CB;Left;Argentina;2.7 mio;37.0 k;2
217731;Sandro;Las Palmas;27;75;ST, LM;Right;Spain;6.0 mio;21.0 k;1
218868;A. Silva;Olimpia;33;75;RM, CM;Right;Uruguay;3.5 mio;1999;1
219670;G. Piovi;Racing Club;28;75;CB, LB;Left;Argentina;4.8 mio;17.0 k;1
219862;M. Borja;River Plate;30;75;ST;Right;Colombia;5.5 mio;20.0 k;1
220491;E. Gyasi;Empoli;29;75;RM, ST, LW;Right;Ghana;5.5 mio;12.0 k;1
221000;B. Ndiaye;Adana Demirspor;32;75;CM, CDM;Right;Senegal;4.4 mio;15.0 k;1
221174;M. Oršić;Trabzonspor;30;75;LW, LM, ST;Right;Croatia;5.5 mio;46.0 k;2
221658;A. Sharahili;Al Ittihad;29;75;CB;Left;Saudi Arabia;4.7 mio;33.0 k;1
222134;T. Hamed;Damac;34;75;CDM, CM;Right;Egypt;1.9 mio;19.0 k;1
222262;C. Dessers;Rangers;28;75;ST;Right;Nigeria;6.0 mio;52.0 k;1
222467;Ivi López;Raków Częstochowa;29;75;CF, CAM;Right;Spain;5.5 mio;12.0 k;1
223058;D. Kuzyaev;Le Havre;30;75;CM, RM, CDM;Right;Russia;5.5 mio;19.0 k;1
223249;G. Arias;Racing Club;35;75;GK;Right;Chile;625.0 k;9999;1
223724;S. Lainer;Borussia Mönchengladbach;30;75;RB;Right;Austria;4.8 mio;23.0 k;2
224415;Luis Rioja;Deportivo Alavés;29;75;LM, RM;Left;Spain;5.5 mio;23.0 k;1
224874;A. Pellegrino;Bodø / Glimt;33;75;LW;Right;Norway;3.5 mio;9999;1
224885;Guilherme Sityá;Konyaspor;33;75;LB, LM;Left;Brazil;2.9 mio;16.0 k;1
225403;İ. Kahveci;Fenerbahçe;27;75;RW, CAM, CM;Left;Turkey;6.0 mio;32.0 k;1
225733;Cesinha;Daegu;33;75;ST, CAM, LW;Right;Brazil;3.6 mio;10.0 k;1
226286;G. Ávalos;Argentinos Juniors;31;75;ST;Right;Paraguay;4.8 mio;15.0 k;1
226515;Andrei Girotto;Al Taawon;31;75;CB, CDM;Right;Brazil;3.8 mio;22.0 k;2
226777;C. Larin;Mallorca;28;75;ST;Right;Canada;6.0 mio;27.0 k;1
226797;V. Malcorra;Rosario Central;35;75;CAM, LM, CM;Left;Argentina;2.3 mio;12.0 k;1
226807;C. Roldan;Seattle Sounders;28;75;RM, CM, CAM;Right;United States;5.5 mio;9999;1
227055;Gelson Martins;Monaco;28;75;RM, LM;Right;Portugal;5.5 mio;43.0 k;3
228716;Kevin;Celta de Vigo;30;75;RB;Right;Spain;4.8 mio;20.0 k;1
228805;Raíllo;Mallorca;31;75;CB;Right;Spain;3.8 mio;22.0 k;1
229628;Fali;Cádiz;29;75;CB, CDM;Right;Spain;4.7 mio;26.0 k;1
229788;Rubén Alcaraz;Cádiz;32;75;CM, CDM;Right;Spain;4.4 mio;27.0 k;2
230147;F. Sacko;Montpellier;28;75;RB, CB;Right;Mali;5.0 mio;21.0 k;1
230165;Simão Donatinho;Corinthians;27;75;GK;Left;Brazil;4.3 mio;20.0 k;1
230186;Enaldo Praz;Corinthians;39;75;LB, LWB;Left;Brazil;1.2 mio;16.0 k;1
230195;Walexinton;Athletico Paranaense;31;75;GK;Right;Brazil;3.0 mio;11.0 k;1
230219;Estevão Candeira;Flamengo;27;75;RB, LB;Right;Brazil;5.5 mio;30.0 k;1
230244;Leo Vimieiro;São Paulo;27;75;LB;Left;Brazil;5.5 mio;30.0 k;1
230323;Kaíquão Castro;Fluminense;27;75;GK;Right;Brazil;4.3 mio;17.0 k;1
230336;Danisco Fachini;Flamengo;35;75;CDM;Right;Brazil;1.6 mio;22.0 k;1
230341;Joshuando Sá;Santos;27;75;LB, LWB, LM;Left;Brazil;5.5 mio;23.0 k;1
230355;Rubens Freitosa;Athletico Paranaense;39;75;CM;Right;Brazil;1.8 mio;11.0 k;1
230401;Duirval Diniz;Athletico Paranaense;27;75;CB, RB;Right;Brazil;5.0 mio;14.0 k;1
230423;Pascoal Muscato;Santos;31;75;CDM, CM;Right;Brazil;3.9 mio;23.0 k;1
230427;Elildo Petri;Palmeiras;27;75;RM, CAM;Right;Brazil;6.0 mio;33.0 k;1
230524;Formosandrinho;Atlético Mineiro;31;75;ST, CF;Right;Brazil;4.8 mio;34.0 k;1
231433;Aitor;Panathinaikos;27;75;LW, RW;Left;Spain;6.0 mio;1999;1
231862;L. Castro;Millonarios;31;75;ST;Right;Colombia;4.8 mio;6999;1
232244;S. Ascacíbar;Estudiantes;26;75;CM, CDM;Right;Argentina;6.0 mio;15.0 k;1
233478;M. Zajc;Fenerbahçe;29;75;CM, CAM;Right;Slovenia;5.5 mio;31.0 k;1
233483;T. Tissoudali;Gent;30;75;CF, ST;Right;Morocco;5.5 mio;23.0 k;1
234488;M. Rygaard;Häcken;32;75;CM, CAM;Left;Denmark;4.4 mio;8999;1
234777;Z. Steffen;Manchester City;28;75;GK;Right;United States;4.0 mio;69.0 k;1
234779;Caro;Burgos;29;75;GK;Right;Spain;3.8 mio;7999;1
236108;Elieser Baldeiro;Flamengo;27;75;CB;Right;Brazil;5.0 mio;30.0 k;1
236690;M. Ngadeu;Beijing Guoan;32;75;CB;Right;Cameroon;3.6 mio;17.0 k;1
238224;Marcão;Wuhan Three Towns;29;75;ST;Right;Brazil;5.5 mio;35.0 k;1
241775;J. El Yamiq;Al Wahda;31;75;CB;Right;Morocco;3.8 mio;22.0 k;2
244390;M. Bülter;TSG Hoffenheim;30;75;LM, ST;Right;Germany;5.5 mio;31.0 k;1
244621;Vinícius;Fulham;28;75;ST;Left;Brazil;6.0 mio;71.0 k;2
244791;P. Hrošovský;Genk;31;75;CDM, CM;Right;Slovakia;3.9 mio;15.0 k;1
245694;A. Traoré;Ferencváros;28;75;RW, CAM;Left;Mali;5.5 mio;1999;1
245783;Paulo Vítor;Al Okhdood;34;75;GK;Right;Brazil;950.0 k;16.0 k;1
251412;S. Weissman;Granada;27;75;ST;Right;Israel;6.0 mio;21.0 k;1
259608;E. Ferguson;Brighton & Hove Albion;18;74;ST;Right;Republic of Ireland;10.0 mio;26.0 k;1
262842;M. Baturina;Dinamo Zagreb;20;74;CM, CAM;Right;Croatia;10.0 mio;1699;1
256725;Fábio Carvalho;RB Leipzig;20;74;CAM, CM, LM;Right;Portugal;9.5 mio;53.0 k;1
262171;E. Bove;Roma;21;74;CM;Right;Italy;9.5 mio;34.0 k;1
262880;R. Onyedika;Club Brugge;22;74;CDM, CM;Right;Nigeria;9.0 mio;16.0 k;1
272449;Pablo Barrios;Atlético Madrid;20;74;CM, CDM;Right;Spain;9.0 mio;29.0 k;1
241736;Y. Bisseck;Inter;22;74;CB;Right;Germany;9.0 mio;42.0 k;1
254088;A. Diallo;Manchester United;20;74;RW, CAM;Left;Côte d'Ivoire;9.5 mio;63.0 k;1
256196;W. Pacho;Eintracht Frankfurt;21;74;CB;Left;Ecuador;9.0 mio;20.0 k;1
256942;E. Martel;FC Köln;21;74;CDM, CB;Right;Germany;9.0 mio;16.0 k;1
258775;L. Sučić;Salzburg;20;74;CAM, CM;Left;Croatia;9.5 mio;13.0 k;1
258906;W. Gnonto;Leeds United;19;74;LM, RM, ST;Right;Italy;9.0 mio;21.0 k;1
259306;F. Rieder;Rennes;21;74;CAM, CM;Left;Switzerland;9.5 mio;27.0 k;1
261050;Francisco Conceição;Porto;20;74;RM, RW, LW;Left;Portugal;9.5 mio;11.0 k;1
261865;Miguel Gutiérrez;Girona;21;74;LB, LWB;Left;Spain;9.0 mio;15.0 k;1
262859;L. Colwill;Chelsea;20;74;CB;Left;England;8.5 mio;47.0 k;1
264699;K. Asllani;Inter;21;74;CM, CDM;Right;Albania;9.5 mio;40.0 k;1
268703;N. Cambiaghi;Empoli;22;74;ST, CAM, LW;Right;Italy;9.5 mio;35.0 k;1
268868;Tiago Gouveia;Benfica;22;74;RM, RW, LW;Right;Portugal;9.5 mio;11.0 k;1
241811;Sergio Gómez;Manchester City;22;74;LB;Left;Spain;9.0 mio;64.0 k;1
243702;D. Spence;Leeds United;22;74;RB, RWB;Right;England;9.0 mio;46.0 k;1
245132;D. Popov;Dynamo Kyiv;24;74;CB;Right;Ukraine;8.5 mio;1749;1
248465;I. Maatsen;Chelsea;21;74;LB, LWB;Left;Netherlands;9.0 mio;47.0 k;1
251806;Q. Timber;Feyenoord;22;74;CM, CAM, CDM;Right;Netherlands;9.5 mio;13.0 k;1
252793;T. Harwood-Bellis;Southampton;21;74;CB;Right;England;9.0 mio;53.0 k;1
253177;Y. Musah;Milan;20;74;CM, RM;Right;United States;9.0 mio;34.0 k;1
254551;G. Mikautadze;Ajax;22;74;ST;Right;Georgia;9.5 mio;14.0 k;1
256853;M. Tillman;PSV;21;74;CAM, CM, ST;Right;United States;9.5 mio;32.0 k;1
258885;Luiz Júnior;Famalicão;22;74;GK;Right;Brazil;8.0 mio;6999;1
258966;A. Cambiaso;Juventus;23;74;LB, LWB, LM;Left;Italy;9.0 mio;54.0 k;1
260843;A. Zaroury;Burnley;22;74;LM, ST;Right;Morocco;9.5 mio;34.0 k;1
262118;T. Livramento;Newcastle United;20;74;RB;Right;England;9.0 mio;47.0 k;1
262642;Z. Amdouni;Burnley;22;74;ST, CAM;Right;Switzerland;9.5 mio;37.0 k;1
263041;A. Prass;Sturm Graz;22;74;CM, LM;Left;Austria;9.5 mio;14.0 k;1
265693;J. Kiwior;Arsenal;23;74;CB, CDM;Left;Poland;8.5 mio;56.0 k;1
268534;A. Diouf;Lens;20;74;CM, CDM;Left;France;9.0 mio;21.0 k;1
277839;N. Krstović;Lecce;23;74;ST;Right;Montenegro;9.5 mio;15.0 k;1
241436;C. Bassey;Fulham;23;74;CB, LB;Left;Nigeria;8.5 mio;46.0 k;1
244257;J. Burkardt;FSV Mainz 05;22;74;ST, CF;Right;Germany;9.5 mio;23.0 k;1
245597;Víctor Gómez;Sporting Braga;23;74;RB, RWB, LB;Right;Spain;9.0 mio;10.0 k;1
246728;L. Traoré;Shakhtar Donetsk;22;74;ST;Right;Burkina Faso;9.5 mio;1899;1
247361;B. Aaronson;FC Union Berlin;22;74;CAM, RM, CM;Right;United States;9.5 mio;32.0 k;1
247497;A. Bella Kotchap;PSV;21;74;CB;Right;Germany;9.0 mio;24.0 k;1
248729;G. Isaksen;Lazio;22;74;RW, ST, CF;Left;Denmark;9.5 mio;35.0 k;1
251392;T. Krauß;FSV Mainz 05;22;74;CDM, CM;Right;Germany;9.0 mio;19.0 k;1
252208;R. Yılmaz;Rangers;22;74;LB;Left;Turkey;9.0 mio;34.0 k;1
252327;Manu Sánchez;Celta de Vigo;22;74;LB, LWB, LM;Left;Spain;9.0 mio;16.0 k;1
252512;A. Rouault;VfB Stuttgart;22;74;CB;Right;France;9.0 mio;16.0 k;1
252837;Nico Melamed;Espanyol;22;74;CAM, LM, RM;Right;Spain;9.5 mio;9999;1
253416;Raúl García;Osasuna;22;74;ST;Right;Spain;9.5 mio;22.0 k;1
255566;Samú Costa;Mallorca;22;74;CDM, CM;Left;Portugal;9.0 mio;17.0 k;1
256035;K. Sulemana;Southampton;21;74;LW, LM, ST;Right;Ghana;9.5 mio;30.0 k;1
257073;Tiago Tomás;VfL Wolfsburg;21;74;ST, RW;Right;Portugal;9.5 mio;29.0 k;1
258180;S. Meza;Huracán;23;74;GK;Right;Argentina;8.0 mio;8999;1
261417;K. Mier;Atlético Nacional;23;74;GK;Right;Colombia;8.0 mio;4999;1
262042;M. Estève;Montpellier;21;74;CB;Left;France;9.0 mio;14.0 k;1
263377;L. Abada;Celtic;21;74;RW;Right;Israel;9.5 mio;35.0 k;1
264330;C. Zafeiris;Slavia Praha;20;74;CM, CDM;Right;Norway;9.0 mio;1899;1
231207;J. Lucumí;Bologna;25;74;CB;Left;Colombia;7.5 mio;24.0 k;1
231448;R. Nelson;Arsenal;23;74;RW, LW;Right;England;8.5 mio;69.0 k;1
233841;C. Cuesta;Genk;24;74;CB;Right;Colombia;8.0 mio;12.0 k;1
235735;E. Ampadu;Leeds United;22;74;CDM, CM, CB;Right;Wales;8.0 mio;29.0 k;2
238230;J. Campaz;Rosario Central;23;74;LM, CAM, LW;Left;Colombia;8.5 mio;14.0 k;1
241496;T. Weah;Juventus;23;74;RM, LB, RB;Right;United States;8.5 mio;60.0 k;2
242195;M. McKenzie;Genk;24;74;CB;Right;United States;8.0 mio;12.0 k;2
243057;N. Williams;Nottingham Forest;22;74;RWB, RB, LWB;Right;Wales;8.0 mio;39.0 k;1
243952;A. Lunin;Real Madrid;24;74;GK;Right;Ukraine;7.0 mio;59.0 k;1
244270;N. Moro;Bologna;25;74;CDM, CM;Right;Croatia;7.5 mio;24.0 k;1
247249;J. Piroe;Leeds United;23;74;ST, RW, CAM;Left;Netherlands;8.5 mio;35.0 k;1
247679;V. Boniface;Bayer 04 Leverkusen;22;74;ST;Right;Nigeria;8.5 mio;37.0 k;1
251942;Costinha;Rio Ave;23;74;RWB, RB;Right;Portugal;8.0 mio;8999;1
251988;A. Colpani;Monza;24;74;CM, CAM, CF;Left;Italy;8.5 mio;34.0 k;1
252143;Daniel Bragança;Sporting CP;24;74;CM;Left;Portugal;8.5 mio;11.0 k;1
257899;K. Fujimoto;Gil Vicente;24;74;CAM, CM;Left;Japan;8.5 mio;10.0 k;1
258607;Toti Gomes;Wolverhampton Wanderers;24;74;CB, LB;Left;Portugal;8.0 mio;39.0 k;1
259521;Terrats;Villarreal;22;74;CM, CDM, CB;Left;Spain;8.5 mio;23.0 k;1
261188;I. Ndiaye;Olympique de Marseille;23;74;ST, CAM;Right;Senegal;8.5 mio;30.0 k;1
261478;T. Douvikas;Celta de Vigo;23;74;ST;Right;Greece;8.5 mio;19.0 k;1
262394;S. Beukema;Bologna;24;74;CB;Right;Netherlands;8.0 mio;21.0 k;1
269626;Đ. Petrović;Chelsea;23;74;GK;Right;Serbia;7.0 mio;44.0 k;1
273990;Jeffinho;Olympique Lyonnais;23;74;LW, LM;Right;Brazil;8.5 mio;28.0 k;1
233092;J. Pereyra;Atlético Tucumán;24;74;CM, LM;Left;Argentina;6.5 mio;10.0 k;1
233795;B. Brereton Díaz;Villarreal;24;74;LM, ST;Right;Chile;6.5 mio;23.0 k;1
236600;J. Tanganga;FC Augsburg;24;74;RB, CB, RWB;Right;England;6.0 mio;46.0 k;1
236830;Z. Youssouf;Famalicão;23;74;CM, CDM, RM;Left;France;6.5 mio;8999;1
237003;S. Birindelli;Monza;23;74;RWB, RM, RB;Right;Italy;6.0 mio;30.0 k;1
237328;N. Tella;Bayer 04 Leverkusen;23;74;RM, LM, ST;Right;England;6.5 mio;34.0 k;1
239778;J. Moder;Brighton & Hove Albion;24;74;CM, CDM, LM;Right;Poland;6.5 mio;51.0 k;1
240683;L. Reis;Hamburger SV;23;74;CM, CDM;Right;Netherlands;6.5 mio;22.0 k;1
241842;B. Johnson;West Ham United;23;74;RB, LB, CB;Right;England;6.0 mio;40.0 k;1
241928;A. Sambi Lokonga;Luton Town;23;74;CDM, CM;Right;Belgium;6.0 mio;56.0 k;1
241930;F. Gattoni;Sevilla;24;74;CB;Right;Argentina;6.0 mio;17.0 k;1
241933;Monchu;Real Valladolid;23;74;CM, CDM;Right;Spain;6.5 mio;10.0 k;1
243133;J. Scally;Borussia Mönchengladbach;20;74;RB;Right;United States;6.0 mio;16.0 k;1
243481;M. Pedersen;Sassuolo;23;74;RB, LB;Right;Norway;6.0 mio;12.0 k;1
245491;P. Beruatto;Pisa;24;74;LB;Left;Italy;6.0 mio;5999;1
245940;Silas;VfB Stuttgart;24;74;RM, ST;Right;Congo DR;6.5 mio;19.0 k;1
246928;Iván Martín;Girona;24;74;CM, RM, CAM;Left;Spain;6.5 mio;19.0 k;1
251377;R. Zalazar;Sporting Braga;23;74;CM, CAM;Right;Uruguay;6.5 mio;12.0 k;1
252541;J. Chotard;Montpellier;21;74;CDM, CM;Right;France;6.0 mio;14.0 k;2
255718;R. Sosa;Talleres Córdoba;23;74;LM, RM;Right;Paraguay;6.5 mio;12.0 k;1
259139;David Costa;Lens;22;74;LW;Left;Portugal;7.0 mio;28.0 k;1
259694;Mingueza;Celta de Vigo;24;74;RB, CB;Right;Spain;6.0 mio;16.0 k;1
262402;Sergi Cardona;Las Palmas;23;74;LB, LM;Left;Spain;6.0 mio;14.0 k;1
262417;Daniel Figueira;Estoril;24;74;GK;Right;Portugal;5.5 mio;5999;1
225908;R. Oxford;FC Augsburg;24;74;CB, CDM;Right;England;6.0 mio;19.0 k;1
226103;Akieme;Almería;25;74;LB, LWB, LM;Left;Spain;6.0 mio;19.0 k;1
232446;K. Kairinen;Sparta Praha;24;74;CM;Left;Finland;6.5 mio;1899;1
233113;Aleñá;Getafe;25;74;CM, LM, RM;Left;Spain;6.0 mio;22.0 k;1
236369;C. Zesiger;VfL Wolfsburg;25;74;CB;Left;Switzerland;5.5 mio;31.0 k;1
238476;D. Zagadou;VfB Stuttgart;24;74;CB;Left;France;6.0 mio;17.0 k;2
239368;M. Bakker;Atalanta;23;74;LWB, LM, LB;Left;Netherlands;6.0 mio;29.0 k;1
239732;S. Żurkowski;Spezia;25;74;CM;Right;Poland;6.0 mio;5999;1
240332;Brenner;Udinese;23;74;ST;Right;Brazil;6.5 mio;15.0 k;1
241494;M. Jenz;VfL Wolfsburg;24;74;CB;Right;Germany;6.0 mio;28.0 k;1
241590;P. Pfeiffer;FC Augsburg;23;74;CB;Right;Germany;6.0 mio;19.0 k;1
242997;L. Maina;FC Köln;24;74;LM, RM, ST;Right;Germany;6.5 mio;21.0 k;1
243032;Hugo Duro;Valencia;23;74;ST;Left;Spain;6.5 mio;27.0 k;1
243608;R. Giles;Luton Town;23;74;LWB, LB;Left;England;6.0 mio;31.0 k;1
244797;P. Musa;Benfica;25;74;ST;Right;Croatia;6.5 mio;13.0 k;1
244863;Y. Benrahou;Hajduk Split;24;74;CAM, RM, ST;Left;Morocco;6.5 mio;1899;1
245209;M. Sadílek;FC Twente;24;74;CDM, CM, LB;Left;Czech Republic;6.0 mio;9999;1
245370;E. Destanoğlu;Beşiktaş;22;74;GK;Right;Turkey;5.0 mio;14.0 k;1
245410;M. Talbi;Lorient;25;74;CB;Right;Tunisia;5.5 mio;18.0 k;1
245751;H. Tombakti;Al Hilal;24;74;CB;Right;Saudi Arabia;6.0 mio;25.0 k;1
246688;S. Abdulhamid;Al Hilal;23;74;RB, CDM;Right;Saudi Arabia;6.0 mio;25.0 k;1
246885;N. Capaldo;Salzburg;24;74;CM, RB;Right;Argentina;6.5 mio;15.0 k;1
250954;C. Richards;Crystal Palace;23;74;CB;Right;United States;6.0 mio;26.0 k;1
254548;M. Bard;Nice;22;74;LB, LWB;Left;France;6.0 mio;26.0 k;1
255934;J. Onana;Beşiktaş;23;74;CM, CDM;Right;Cameroon;6.5 mio;19.0 k;1
270571;Gabriel Sara;Norwich City;24;74;CM;Left;Brazil;6.5 mio;26.0 k;1
273034;A. Sant'Anna;Defensa y Justicia;25;74;RB;Right;Uruguay;6.0 mio;12.0 k;1
225161;Vallejo;Granada;26;74;CB;Right;Spain;5.0 mio;88.0 k;1
229266;J. Rodon;Leeds United;25;74;CB;Right;Wales;5.5 mio;51.0 k;1
229956;L. Zigi;St. Gallen;26;74;GK;Right;Ghana;4.5 mio;8999;1
235454;M. Sarr;Chelsea;24;74;CB, LB;Left;France;5.5 mio;56.0 k;1
235842;A. Pinamonti;Sassuolo;24;74;ST;Right;Italy;6.0 mio;15.0 k;1
236033;Dani Cárdenas;Rayo Vallecano;26;74;GK;Right;Spain;4.5 mio;13.0 k;1
236947;J. Torunarigha;Gent;25;74;CB, LB;Left;Germany;5.5 mio;17.0 k;1
237595;M. Friedl;Werder Bremen;25;74;CB;Left;Austria;5.5 mio;19.0 k;1
237640;N. Bajrami;Sassuolo;24;74;CAM, RW, LW;Right;Albania;6.0 mio;14.0 k;1
238370;M. Pongračić;Lecce;25;74;CB;Right;Croatia;5.5 mio;14.0 k;1
239136;N. Cozza;VfL Wolfsburg;24;74;LB, CB;Left;France;5.5 mio;28.0 k;1
239881;Danilo;Rangers;24;74;ST, CF;Right;Brazil;6.0 mio;41.0 k;1
241171;A. Obispo;PSV;24;74;CB;Left;Netherlands;5.5 mio;12.0 k;1
241821;M. Bayo;Le Havre;25;74;ST;Right;Guinea;6.0 mio;28.0 k;1
242958;P. Jaeckel;FC Union Berlin;24;74;CB;Right;Germany;5.5 mio;22.0 k;1
243237;L. Pellegrini;Lazio;24;74;LB, LWB, LM;Left;Italy;5.5 mio;54.0 k;1
